date,cash,stock_value,end_equity,daily_return_pct,exposure_pct,drawdown_pct,held_symbols
2026-03-06,755687.96,359720.0,1115407.96,0.0504,32.25,-8.1392,"600036,600519"
2026-03-09,751790.98,360803.0,1112593.98,-0.2523,32.43,-8.3709,"600036,600519"
2026-03-10,537812.06,578099.7,1115911.76,0.2982,51.81,-8.0977,"600036,600519,600941"
2026-03-11,541733.09,578294.7,1120027.79,0.3688,51.63,-7.7587,"600036,600519,600941"
2026-03-12,541733.09,577149.7,1118882.79,-0.1022,51.58,-7.853,"600036,600519,600941"
2026-03-13,541733.09,584104.7,1125837.79,0.6216,51.88,-7.2802,"600036,600519,600941"
2026-03-16,541733.09,589161.7,1130894.79,0.4492,52.1,-6.8637,"600036,600519,600941"
2026-03-17,541733.09,592911.7,1134644.79,0.3316,52.26,-6.5549,"600036,600519,600941"
2026-03-18,541733.09,590263.7,1131996.79,-0.2334,52.14,-6.773,"600036,600519,600941"
2026-03-19,541733.09,589693.7,1131426.79,-0.0504,52.12,-6.8199,"600036,600519,600941"
2026-03-20,342484.8,786459.7,1128944.5,-0.2194,69.66,-7.0243,"300750,600036,600519,600941"
2026-03-23,333129.13,773522.6,1106651.73,-1.9747,69.9,-8.8603,"300750,600036,600519,600941"
2026-03-24,329242.15,779529.6,1108771.75,0.1916,70.31,-8.6857,"300750,600036,600519,600941"
2026-03-25,333166.18,776292.6,1109458.78,0.062,69.97,-8.6291,"300750,600036,600519,600941"
2026-03-26,333166.18,779456.6,1112622.78,0.2852,70.06,-8.3685,"300750,600036,600519,600941"
2026-03-27,333166.18,786028.6,1119194.78,0.5907,70.23,-7.8273,"300750,600036,600519,600941"
2026-03-30,333166.18,785012.6,1118178.78,-0.0908,70.2,-7.911,"300750,600036,600519,600941"
2026-03-31,333166.18,782402.6,1115568.78,-0.2334,70.13,-8.1259,"300750,600036,600519,600941"
2026-04-01,333166.18,788295.6,1121461.78,0.5283,70.29,-7.6406,"300750,600036,600519,600941"
2026-04-02,333166.18,784365.6,1117531.78,-0.3504,70.19,-7.9642,"300750,600036,600519,600941"
2026-04-03,551493.49,556417.0,1107910.49,-0.8609,50.22,-8.7566,"300750,600036,600519"
2026-04-07,551493.49,551188.0,1102681.49,-0.472,49.99,-9.1873,"300750,600036,600519"
2026-04-08,551493.49,560571.0,1112064.49,0.8509,50.41,-8.4145,"300750,600036,600519"
2026-04-09,551493.49,557447.0,1108940.49,-0.2809,50.27,-8.6718,"300750,600036,600519"
2026-04-10,551493.49,569519.0,1121012.49,1.0886,50.8,-7.6776,"300750,600036,600519"
2026-04-13,752851.31,366517.0,1119368.31,-0.1467,32.74,-7.813,"600036,600519"
2026-04-14,752851.31,367731.0,1120582.31,0.1085,32.82,-7.713,"600036,600519"
2026-04-15,752851.31,374180.0,1127031.31,0.5755,33.2,-7.1819,"600036,600519"
2026-04-16,756832.28,369780.0,1126612.28,-0.0372,32.82,-7.2164,"600036,600519"
2026-04-17,756832.28,362036.0,1118868.28,-0.6874,32.36,-7.8542,"600036,600519"
2026-04-20,756832.28,364361.0,1121193.28,0.2078,32.5,-7.6627,"600036,600519"
2026-04-21,322211.86,811521.6,1133733.46,1.1185,71.58,-6.6299,"300750,600036,600519,600941"
2026-04-22,322211.86,806354.6,1128566.46,-0.4558,71.45,-7.0555,"300750,600036,600519,600941"
2026-04-23,322211.86,809043.6,1131255.46,0.2383,71.52,-6.834,"300750,600036,600519,600941"
2026-04-24,322211.86,812600.6,1134812.46,0.3144,71.61,-6.5411,"300750,600036,600519,600941"
2026-04-27,318252.84,806143.6,1124396.44,-0.9179,71.7,-7.3989,"300750,600036,600519,600941"
2026-04-28,322181.86,801284.6,1123466.46,-0.0827,71.32,-7.4755,"300750,600036,600519,600941"
2026-04-29,327649.31,799069.7,1126719.01,0.2895,70.92,-7.2076,"300750,600036,600519,600941"
2026-04-30,323802.35,795631.7,1119434.05,-0.6466,71.07,-7.8076,"300750,600036,600519,600941"
2026-05-06,369492.44,759454.7,1128947.14,0.8498,67.27,-7.0241,"300750,600036,600519,600941"
2026-05-07,356251.79,766831.6,1123083.39,-0.5194,68.28,-7.507,"300750,600036,600519,600941"
2026-05-08,365619.22,753246.7,1118865.92,-0.3755,67.32,-7.8544,"300750,600036,600519,600941"
2026-05-11,285956.71,836426.2,1122382.91,0.3143,74.52,-7.5647,"300750,600036,600519,600941,688981"
2026-05-12,285956.71,828161.2,1114117.91,-0.7364,74.33,-8.2454,"300750,600036,600519,600941,688981"
2026-05-13,289743.88,825121.2,1114865.08,0.0671,74.01,-8.1839,"300750,600036,600519,600941,688981"
2026-05-14,330835.1,778476.2,1109311.3,-0.4982,70.18,-8.6413,"300750,600036,600519,600941,688981"
2026-05-15,287992.42,818702.2,1106694.62,-0.2359,73.98,-8.8568,"300750,600036,600519,600941,688981"
2026-05-18,279997.63,824652.2,1104649.83,-0.1848,74.65,-9.0252,"300750,600036,600519,600941,688981"
2026-05-19,279997.63,827568.2,1107565.83,0.264,74.72,-8.785,"300750,600036,600519,600941,688981"
2026-05-20,327260.39,771487.8,1098748.19,-0.7961,70.22,-9.5112,"300750,600036,600519,600941"
2026-05-21,327260.39,764107.8,1091368.19,-0.6717,70.01,-10.119,"300750,600036,600519,600941"
2026-05-22,321501.93,765007.7,1086509.63,-0.4452,70.41,-10.5191,"300750,600036,600519,600941"
2026-05-25,321501.93,761443.7,1082945.63,-0.328,70.31,-10.8126,"300750,600036,600519,600941"
2026-05-26,330918.31,752163.8,1083082.11,0.0126,69.45,-10.8014,"300750,600036,600519,600941"
2026-05-27,330918.31,762133.8,1093052.11,0.9205,69.73,-9.9803,"300750,600036,600519,600941"
2026-05-28,456037.48,638001.8,1094039.28,0.0903,58.32,-9.899,"300750,600036,600941"
2026-05-29,667260.5,437436.8,1104697.3,0.9742,39.6,-9.0212,"600036,600941"
2026-06-01,671051.66,434297.8,1105349.46,0.059,39.29,-8.9675,"600036,600941"
2026-06-02,674858.81,437241.8,1112100.61,0.6108,39.32,-8.4115,"600036,600941"
2026-06-03,674858.81,434959.8,1109818.61,-0.2052,39.19,-8.5995,"600036,600941"
2026-06-04,674858.81,432679.8,1107538.61,-0.2054,39.07,-8.7872,"600036,600941"
2026-06-05,671033.86,437890.0,1108923.86,0.1251,39.49,-8.6732,"600036,600941"
2026-06-08,674864.99,431970.0,1106834.99,-0.1884,39.03,-8.8452,"600036,600941"
2026-06-09,674864.99,430285.0,1105149.99,-0.1522,38.93,-8.984,"600036,600941"
2026-06-10,665254.09,445451.0,1110705.09,0.5027,40.11,-8.5265,"600036,600941"
2026-06-11,678803.38,428022.0,1106825.38,-0.3493,38.67,-8.846,"600036,600941"
2026-06-12,665337.52,443014.0,1108351.52,0.1379,39.97,-8.7203,"600036,600941"
2026-06-15,669249.56,434849.0,1104098.56,-0.3837,39.38,-9.0706,"600036,600941"
2026-06-16,669249.56,429869.0,1099118.56,-0.451,39.11,-9.4807,"600036,600941"
2026-06-17,669249.56,427942.0,1097191.56,-0.1753,39.0,-9.6394,"600036,600941"
2026-06-18,541827.57,544677.0,1086504.57,-0.974,50.13,-10.5195,"600036,600519,600941"
2026-06-22,538119.68,553950.0,1092069.68,0.5122,50.72,-10.0612,"600036,600519,600941"
